"COURSE","GRADE","GPAO","HIGH_SCHOOL_GPA","GENDER","UR_STUDENT_OF_COLOR","FIRST_GENERATION","LOW_INCOME","LETTER_GRADE","LETTER_GRADE_CATEGORY","HIGH_SCHOOL_GPA_CATEGORY","GPAO_LETTER_GRADE","GPAO_LETTER_GRADE_CATEGORY","GRADE_ANOMOLY"
"Entry Bio",3.07819330815266,3.75211168589432,3.73399776856962,"Female","Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","A","A or B",-0.67391837774166
"Entry Bio",1.3786071182761,2.76383528331149,3.2562019592128,"Female","Underrep. Student of Color","First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-1.38522816503539
"Entry Bio",2.98563232088955,3.15278818330368,3.78474971104617,"Female","Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.16715586241413
"Entry Bio",2.15966805028182,2.26602755085439,3.85505666903967,"Female","Underrep. Student of Color","First Generation","Low Income","C","C","3.7+","C","C",-0.10635950057257
"Entry Bio",2.80206121115656,3.18979754953602,3.77538548075941,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.38773633837946
"Entry Bio",2.53203703652556,3.53847861305611,3.83768152801533,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.00644157653055
"Entry Bio",2.25414415529018,3.85097615894177,3.95619123854997,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","A","A or B",-1.59683200365159
"Entry Bio",3.2790601894726,3.48579051427052,4.00962533382861,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.20673032479792
"Entry Bio",1.71509718119173,3.40430850477474,3.85456441279023,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.68921132358301
"Entry Bio",2.27624851867755,3.24811482865844,3.783994478813,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.97186630998089
"Entry Bio",2.74056687811507,2.68931519684562,3.95263750669114,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",0.0512516812694499
"Entry Bio",3.3924148269322,2.72111632786985,3.93300417374222,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.67129849906235
"Entry Bio",3.73921864338623,3.26408690552948,3.71175074619056,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","B","A or B",0.47513173785675
"Entry Bio",1.61710903341736,3.80212767483595,3.73342834253343,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","A","A or B",-2.18501864141859
"Entry Bio",2.98722701180567,3.55804513987227,3.77306644534098,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.5708181280666
"Entry Bio",3.26624640992397,2.44542290742368,3.97619246845217,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",0.82082350250029
"Entry Bio",3.80399808329105,2.57552966644903,3.90418883359788,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","C","C",1.22846841684202
"Entry Bio",2.41083308803885,3.07064024055565,3.8871166667964,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.6598071525168
"Entry Bio",3.57147333681748,3.57562419727683,3.8742370243757,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.00415086045935009
"Entry Bio",3.29960207041832,3.10413137252035,3.93671019852742,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.19547069789797
"Entry Bio",3.27473240594829,2.79883232132464,3.94017459826206,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.47590008462365
"Entry Bio",3.16398779269077,3.54331551964605,3.86724700838727,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.37932772695528
"Entry Bio",2.6566600581141,3.43005745547473,3.82609832278297,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.77339739736063
"Entry Bio",2.08739649685339,3.09854833803972,2.89199307185875,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","B","A or B",-1.01115184118633
"Entry Bio",3.53304723390931,1.04327642136599,3.89286204310943,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","D","D or F",2.48977081254332
"Entry Bio",1.93956880363296,3.78280599455367,3.99940542005262,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","A","A or B",-1.84323719092071
"Entry Bio",0.579508879341992,3.26680205572357,3.47018453530587,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","Below 3.7","B","A or B",-2.68729317638158
"Entry Bio",3.92235884068917,2.67611978697705,3.75773471725631,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","A","A or B","3.7+","C","C",1.24623905371212
"Entry Bio",0.591500059401005,1.83844649593795,2.83260362448234,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","Below 3.7","C","C",-1.24694643653695
"Entry Bio",1.32051238993052,3.96592432886537,2.03221566179476,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","A","A or B",-2.64541193893485
"Entry Bio",2.25361942481009,2.56845166384369,3.45887605935177,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","C","C",-0.3148322390336
"Entry Bio",1.11880900987049,3.22772261268173,2.3983898161858,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-2.10891360281124
"Entry Bio",2.06706746766571,3.17443855078936,2.94221861464398,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","B","A or B",-1.10737108312365
"Entry Bio",3.16560924679287,2.92207706168586,3.87338173647829,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.24353218510701
"Entry Bio",2.73176215446231,3.84237283194438,3.44247836831961,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","A","A or B",-1.11061067748207
"Entry Bio",3.72532017084989,1.48982906384368,3.44223479852675,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","A","A or B","Below 3.7","D","D or F",2.23549110700621
"Entry Bio",2.60229215574181,2.62874460586622,3.13770479478864,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","Below 3.7","C","C",-0.0264524501244101
"Entry Bio",1.95446488292378,3.86000693423333,2.60296104938805,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","Below 3.7","A","A or B",-1.90554205130955
"Entry Bio",3.61446931873214,2.76872167066861,2.34650161017992,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.84574764806353
"Entry Bio",3.84976918662925,3.32700018370341,3.12137032157338,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","A","A or B","Below 3.7","B","A or B",0.52276900292584
"Entry Bio",3.27997159277162,3.93796644882558,3.6199676148324,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","A","A or B",-0.65799485605396
"Entry Bio",3.12389892615273,2.56875136719588,2.82787552995133,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","C","C",0.55514755895685
"Entry Bio",2.74377170233714,3.5495929782004,3.98341201619444,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.80582127586326
"Entry Bio",3.2829261401078,2.44825739118268,2.37696539394594,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","Below 3.7","C","C",0.83466874892512
"Entry Bio",3.6349324844943,1.70929712613781,3.15927822678545,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","Below 3.7","C","C",1.92563535835649
"Entry Bio",3.7206022100323,1.90491538763073,3.94401195671009,"Female","Non-Underrep. Student of Color","First Generation","Low Income","A","A or B","3.7+","C","C",1.81568682240157
"Entry Bio",2.21345261096696,2.16721928624097,2.15411900225576,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","Below 3.7","C","C",0.0462333247259901
"Entry Bio",1.0693515099182,0.86791244086774,2.91628985550611,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","Below 3.7","D","D or F",0.20143906905046
"Entry Bio",3.66996707358589,3.06606861843061,3.77459764459659,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","B","A or B",0.60389845515528
"Entry Bio",1.98239383765721,1.37358738351116,2.199277085582,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","Below 3.7","D","D or F",0.60880645414605
"Entry Bio",0.523532225855775,3.3324602683858,3.24696042764444,"Female","Non-Underrep. Student of Color","First Generation","Low Income","F","D or F","Below 3.7","B","A or B",-2.80892804253003
"Entry Bio",3.52894847350005,2.04608011569524,3.05729346141487,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","Below 3.7","C","C",1.48286835780481
"Entry Bio",1.57773321016747,2.19797992084409,3.41573610274046,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","Below 3.7","C","C",-0.62024671067662
"Entry Bio",2.32554765530295,2.50063844263113,3.78603874140775,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",-0.17509078732818
"Entry Bio",3.6166414016581,2.76791117424593,3.54454719638674,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.84873022741217
"Entry Bio",3.47162386526327,2.59901736511638,3.95573327864792,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",0.87260650014689
"Entry Bio",1.35932747854828,3.58000152157546,3.77191195182048,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-2.22067404302718
"Entry Bio",2.9480373131468,1.5595460750759,3.92466268734848,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","D","D or F",1.3884912380709
"Entry Bio",2.82725551473606,2.53915625350132,3.63358445357229,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","C","C",0.28809926123474
"Entry Bio",1.55171657043452,1.79671487902146,3.68673939036192,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","C","C",-0.24499830858694
"Entry Bio",1.87579025139759,1.93323281462934,3.70781909012522,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",-0.0574425632317501
"Entry Bio",3.43348084582901,3.62263952048232,3.91852688004831,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.18915867465331
"Entry Bio",2.77925347478899,3.86885725750347,3.88000999728413,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","A","A or B",-1.08960378271448
"Entry Bio",3.24855939874301,3.68897083630359,3.84577886683515,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.44041143756058
"Entry Bio",2.74453850976144,1.84664314804627,3.99645206560775,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",0.89789536171517
"Entry Bio",1.80507591267108,3.00997613573406,3.45145924534213,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.20490022306298
"Entry Bio",2.58535258429241,1.51022777982145,3.07048824961576,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","D","D or F",1.07512480447096
"Entry Bio",3.99017226854769,1.12799625602552,3.8895713693847,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","D","D or F",2.86217601252217
"Entry Bio",1.62489965299723,3.62946900684442,3.74619925217203,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-2.00456935384719
"Entry Bio",3.35952902430582,2.01999343621671,3.90619385983663,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",1.33953558808911
"Entry Bio",3.93760945398933,3.14572035902391,3.6855846732866,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","Below 3.7","B","A or B",0.79188909496542
"Entry Bio",3.44273468326013,2.69496083373708,3.84649491085717,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",0.74777384952305
"Entry Bio",3.63658730534345,3.03817459751582,3.93488581095778,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.59841270782763
"Entry Bio",3.27745739186301,3.73597608857409,3.70268302627576,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","A","A or B",-0.45851869671108
"Entry Bio",2.87607821577312,2.80907827123439,3.69077959559467,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.0669999445387299
"Entry Bio",2.11169217807794,3.62050472710539,3.60064808612419,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.50881254902745
"Entry Bio",3.14568782899792,2.52223614464461,3.71980526613944,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",0.62345168435331
"Entry Bio",1.71031008386786,2.2897056139177,3.7581756291064,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",-0.57939553004984
